grid_ids,hru_id_nat,w
350454,5322,0.09378999901437131
350452,5322,0.1376172635549146
350455,5322,0.0006035051939082917
350453,5322,0.005339669325889301
349068,5322,0.15686094804433137
349069,5322,0.08820148511546896
349066,5322,0.0009254625901031019
349067,5322,0.09411850697809045
349070,5322,0.12451164366523687
347681,5322,0.005020651008554534
347682,5322,0.00014122521063880873
347683,5322,0.10537455385990763
347684,5322,0.0497425515330078
347685,5322,0.07626685945234933
346297,5322,0.0016705862357555864
346298,5322,0.002891674611282338
346299,5323,0.03028709524865961
344913,5323,0.043350635398979806
349073,5323,0.018735167627097916
347687,5323,0.726738186993078
347686,5323,0.03120511541691014
346300,5323,0.14968364604556345
346299,5324,0.010958388883144958
344913,5324,0.5444991089636115
347684,5324,0.04323090004676052
347685,5324,0.29524207469135993
346300,5324,0.10606916611098945
344913,5325,0.020556504743426827
344912,5325,0.9794433496813457
346296,5326,0.0016175839546543613
346299,5326,0.004431150876888881
346295,5326,0.007124462556555694
344913,5326,7.778407409988623e-06
344911,5326,0.0013132109403551364
344910,5326,0.0651669707849877
344908,5326,0.13905161860391524
344909,5326,0.0652554633997962
344912,5326,0.044983972259880926
349066,5326,0.14563728444951274
347679,5326,0.11170898299421435
347680,5326,0.05860209532033147
347681,5326,0.03455607467237004
347682,5326,0.04185098942606179
347683,5326,0.1395360441304926
346297,5326,0.020224559515774145
346294,5326,0.10417453464834425
346293,5326,0.0096607242701053
346298,5326,0.005096170094366348
344913,5327,0.04680094974292264
344911,5327,0.014234359812454108
344910,5327,0.1378505801711295
344908,5327,0.11590895517372322
344909,5327,0.05818524610111896
344912,5327,0.18302298858199761
343525,5327,0.18711131561360575
343522,5327,0.08824122471997886
343523,5327,0.0032863400019979418
343524,5327,0.14122007872721426
346297,5327,0.02413765141751092
344913,5328,0.00587108681247785
344911,5328,0.011083846208816714
344912,5328,0.4542293815711343
343525,5328,0.013622875817422333
343527,5328,0.2404693694882895
343524,5328,0.21012563402924106
343526,5328,0.059406978143192866
342139,5328,0.005190431567172587
344908,5329,0.04631364531778881
343525,5329,0.05450417377681589
343522,5329,0.008792636500511845
343523,5329,0.27655694176509255
343524,5329,0.05916017440550489
343521,5329,0.17453233159475592
342135,5329,0.1926508646846784
342138,5329,0.08196846557212749
342136,5329,0.10516656924478937
342137,5329,0.0003538513007995076
343525,5330,0.04344000642268373
343524,5330,0.8229232071086925
342138,5330,0.050608568005646254
342139,5330,0.0830277524001718
342138,5331,0.31659073284580946
342137,5331,0.19563593966390014
340751,5331,0.4272804156903083
340752,5331,0.06049247572796782
342138,5332,0.12626815432193944
340751,5332,0.48355236361889753
340752,5332,0.39017917369656735
337978,5333,0.01656787213783936
337980,5333,0.0315701657000971
337982,5333,0.010542154086469904
337984,5333,0.05574451315892012
337979,5333,0.002411421329169801
337981,5333,0.018770269894854943
344913,5333,0.00036681363014089526
343525,5333,0.05830204408880157
343527,5333,0.03413712962159711
343526,5333,0.017144188109703185
342140,5333,0.05997855299551981
342138,5333,0.0449667858594616
342141,5333,0.009050295647998842
342139,5333,0.05168590048013661
340751,5333,0.059983377069575045
340750,5333,0.03547704733260562
340752,5333,0.004807292460404703
340749,5333,0.05802862860534236
340753,5333,0.059983377069575045
340748,5333,0.05990958041645811
340755,5333,0.005151596969529249
340754,5333,0.04456198406890105
339369,5333,0.059983377069575045
339366,5333,0.059983377069575045
339368,5333,0.04887453171626911
339363,5333,0.0023303664474422594
339365,5333,0.012613058619577807
339362,5333,0.004684680452204265
339364,5333,0.02065003516743144
339367,5333,0.016450979993995772
337977,5333,0.030160569609362815
337983,5333,0.005127716515604247
337982,5334,0.14418866162901578
337984,5334,0.1697540996472202
336597,5334,0.22220171646323583
336596,5334,0.36168169681831497
337983,5334,0.10217344798273739
339378,5335,0.0009928693833208958
339377,5335,0.010499117569003593
337991,5335,0.5185669791583095
337992,5335,0.44609921309424244
337993,5335,0.023841393302518925
340764,5336,0.049645323158636075
339379,5336,0.5175077690758543
339378,5336,0.007042140527329553
337992,5336,0.26456658337092487
337993,5336,0.1612378526021417
337980,5337,0.0019116294165645576
337982,5337,0.01590000039864558
337979,5337,0.062406082513524294
337981,5337,0.24541968477537673
336594,5337,0.009824712771800673
336593,5337,0.10452537074763832
336596,5337,0.2083652212485958
336595,5337,0.049245736355839044
335209,5337,0.00031476041536098007
335208,5337,0.1887058845712312
335210,5337,0.029901941931875058
339369,5337,0.018311250607627054
339368,5337,0.047381888336416204
339367,5337,0.008680298580220246
337983,5337,0.009105184688091537
336597,5338,0.1524840934715592
336596,5338,0.05256456108503858
336595,5338,0.5478773447286515
335209,5338,0.17286755895589104
335210,5338,0.07420608377969663
336594,5339,0.016357721329040367
336593,5339,0.017563827438231462
335209,5339,0.03190024422570382
335207,5339,0.4620117770419983
335208,5339,0.4164333610795112
335210,5339,0.055732765133994784
336597,5340,0.014691065275604282
336596,5340,0.41180505934683576
335211,5340,0.19580690532255
335210,5340,0.3776966302955356
335209,5341,0.33715527555520136
335208,5341,0.6628446085132728
335209,5342,0.36375102023752215
335210,5342,0.6362484861123607
335209,5343,0.01930271969286779
335207,5343,0.6362524088609357
335208,5343,0.0008120411084065185
333823,5343,0.28082722970012536
333822,5343,0.06280516488278692
337985,5344,0.06590662671158334
337984,5344,0.003921305536767944
336598,5344,0.12453244004270914
336597,5344,0.26415388090888714
336599,5344,0.0389448068051277
336600,5344,0.03257085663162845
335212,5344,0.27709038845562206
335214,5344,0.11129241188530564
335213,5344,0.06493089994724567
337983,5344,0.016656036476238083
333817,5345,0.01783628776224347
333816,5345,0.04334092722573369
332430,5345,0.04692446994305032
332431,5345,0.8918978897294518
333817,5346,0.14775479068721167
332430,5346,0.0001439205728476774
332431,5346,0.8521011497931306
336598,5347,0.13301372571723571
336597,5347,0.002921780730461122
335212,5347,0.04612737642379353
335211,5347,0.4983134457542663
335213,5347,0.029341877354090634
333827,5347,0.24112302770909702
333826,5347,0.04915843229897423
336590,5348,0.014911091627066534
335205,5348,0.1156286638683068
335204,5348,0.29623190593345416
333820,5348,0.07712565832223667
333819,5348,0.30689143737150804
333821,5348,0.0978490562069808
332434,5348,0.025953126626474615
332435,5348,0.06540866961746633
335209,5349,0.04747871962282001
335207,5349,0.0478668374637982
335208,5349,0.3569262895364753
333820,5349,0.048842107552202675
333823,5349,0.011869130343549309
333822,5349,0.33511628048435543
333821,5349,0.039270855708639536
332435,5349,0.0013314289992234145
332436,5349,0.11129801840129769
335205,5350,0.16229076521830477
335203,5350,0.036391290842302575
335204,5350,0.13318391715159072
333817,5350,0.1652477202076032
333820,5350,0.01587803556838188
333818,5350,0.29242515261368784
333819,5350,0.005959806106684185
332433,5350,0.11512704980083394
332434,5350,0.07349595063348764
337990,5351,0.00539352429891042
337988,5351,0.014455426429226422
336606,5351,0.00045133465962835515
336602,5351,0.001482331190931664
336604,5351,0.0430745818668626
336601,5351,0.014536833804531111
336605,5351,0.06405899826534404
336603,5351,0.035361138858603404
335217,5351,0.04216188678836275
335215,5351,0.06326709123124072
335216,5351,0.06405899826534404
337985,5351,0.03762448514856496
337986,5351,0.0018288103526230355
337984,5351,0.020245900277825215
336599,5351,0.0607244971099494
336600,5351,0.02635938795489317
335214,5351,0.03730073002291659
340760,5351,0.06405239892073497
340763,5351,0.06405899826534404
340761,5351,0.06405899826534404
340762,5351,0.036162832728112104
339375,5351,0.005841130917195231
339378,5351,0.06405899826534404
339377,5351,0.03230472429340465
339376,5351,0.000686990835834135
339374,5351,0.06080199221090075
337989,5351,0.06359868874320068
337987,5351,0.00029256217632465714
337991,5351,0.008407839157591104
337992,5351,0.0032875704154650015
335212,5352,0.0005110702567502795
335209,5352,0.21408567152665284
335211,5352,0.1424893110514746
335210,5352,0.2355144578360755
333825,5352,0.3919700079120001
333824,5352,0.011317495837597372
333826,5352,0.004111647091001001
333821,5354,0.0034241716212166217
332434,5354,0.0044627591344926255
332435,5354,0.9921129772090252
333823,5355,0.1223567879270499
333822,5355,0.15652167590095137
332437,5355,0.49160316116933545
332435,5355,0.21986695705777248
332436,5355,0.009651115320980674
332434,5356,0.39546801680088006
332435,5356,0.6045318720444073
333824,5357,0.6667708034826608
333823,5357,0.12291754463210575
332437,5357,0.05027241554487073
332438,5357,0.16003873998944296
331048,5358,0.0026183968404982346
335203,5358,0.2436099631796358
333817,5358,0.044977328955257724
333818,5358,0.16831886173354738
333819,5358,0.12881913372100356
332433,5358,0.03403086170748086
332434,5358,0.25919852416693867
332432,5358,0.004188363432628808
332435,5358,0.007040088029503957
332431,5358,0.10578307766926637
331047,5358,0.0014150851885293123
332434,5359,0.0011035873685015204
332435,5359,0.9988963802372135
336597,5361,0.05286306715689016
335212,5361,0.1466257206386159
335211,5361,0.03351018063178193
333828,5361,0.10417590192499382
333825,5361,0.3589454022551275
333827,5361,0.02143974452362163
333826,5361,0.21628924475577094
332440,5361,0.06561381649274034
332441,5361,0.0005366237022893116
335209,5363,0.001675367191841389
335210,5363,0.07331604995795173
333825,5363,0.0010451475926891263
333824,5363,0.310926109788013
333823,5363,0.12347153485078058
333826,5363,0.14308661847889712
332439,5363,0.028123675352050192
332440,5363,0.2859537025377701
332441,5363,0.032401480292619356
331046,5364,0.010771123139353557
331048,5364,0.08382080404037215
329659,5364,0.17600955261425622
329660,5364,0.28987859682242595
332433,5364,0.018291704806452373
332434,5364,0.16737034918972626
332432,5364,0.03602939950617892
332431,5364,0.14784130525776168
331045,5364,0.022503307241974503
331047,5364,0.047483523973819504
331049,5366,0.4735598215727087
331050,5366,0.0032076120496575913
329663,5366,0.08496555457474302
332435,5366,0.4235359240502668
332436,5366,0.014730835165221582
331049,5367,0.17062342739720077
331050,5367,0.029130851869672465
329663,5367,0.8002453695419718
331050,5368,0.012553484067014318
329665,5368,0.09739279110316698
333823,5368,0.2083052689012883
332437,5368,5.83180117195006e-06
332435,5368,0.07196851070712271
332436,5368,0.3652236050818405
332438,5368,0.24236584319227536
331051,5368,0.0021843771240250827
331049,5369,0.007682415821438996
331048,5369,0.16152682486703845
329662,5369,0.37755390347751094
329661,5369,0.07378081323792594
329663,5369,0.04324418307496691
332434,5369,0.2330532500445629
332435,5369,0.0505558525612312
331047,5369,0.05260240210365989
331049,5370,0.0015517478007781237
331050,5370,0.15835960159915385
329664,5370,0.20030191323131957
329663,5370,0.6397862419409515
332446,5371,0.42853065186900585
332447,5371,0.5714689844017226
331056,5372,0.004721353191120458
335215,5372,0.005067987571615773
333829,5372,0.08166571732087011
332443,5372,0.18175106749943923
335214,5372,0.037263313171122775
335213,5372,0.07586398102874752
333828,5372,0.004635934010937522
333827,5372,0.2308968349138327
332442,5372,0.23956252361600122
332440,5372,0.0004002944520118956
332441,5372,0.09212385440795247
331055,5372,0.04604682359464629
331056,5373,0.046625418274632874
335217,5373,0.008475723081127111
335215,5373,0.007071479826978082
335216,5373,0.10754484274536864
333831,5373,0.005674510083179306
333830,5373,0.00029080638231220317
333829,5373,0.06915706666374864
332444,5373,0.09547475317434267
332445,5373,0.1252213160864085
332443,5373,0.08522218561888963
331058,5373,0.063940820715646
331057,5373,0.15494837772171224
335214,5373,0.12731579357474612
335213,5373,0.010271300207381345
333828,5373,0.014433017357402989
333827,5373,0.07292646215349939
332442,5373,0.005405809316203041
336606,5374,0.01779839325825098
336604,5374,0.032903450806298085
336607,5374,0.005195137660643676
336605,5374,0.049439386827456744
336603,5374,0.05283104545393714
335217,5374,0.09257668836920403
335218,5374,0.018066423921179065
335219,5374,0.04346209925150618
335220,5374,0.09980362845368705
333832,5374,0.09980362845368705
333831,5374,0.05604178437000874
333834,5374,0.049473014676012485
333833,5374,0.09980326313239515
332444,5374,0.06992255695506525
332446,5374,0.012391658593382775
332445,5374,0.0002166724982604486
332447,5374,0.08545528985469258
331059,5374,0.020184020092882327
331058,5374,0.00023492562580866092
337991,5374,0.07161172062086263
337992,5374,0.00608771566769632
337993,5374,0.016697175681648913
329669,5375,0.012319101603113537
329667,5375,0.03447235647616334
329668,5375,0.11435486008826586
333825,5375,0.04487354714018309
333824,5375,0.019554951481292056
333823,5375,0.003951672231654673
332439,5375,0.12957069154736214
332440,5375,0.16818633853876444
332438,5375,0.08391853100601278
332441,5375,0.07347984380517626
331055,5375,0.1729303609317117
331054,5375,0.02981040774903082
331052,5375,0.003404104342236358
331053,5375,0.10917288861916277
331046,5376,0.000930130855071237
331048,5376,0.0817627635381343
329662,5376,0.01519573173928157
329658,5376,0.001497855126787507
329661,5376,0.15417007108370426
329663,5376,0.06118630809987528
329659,5376,0.1615148682127932
329660,5376,0.07233800958312679
328273,5376,0.01728603081736463
328278,5376,0.0035751995546694283
328276,5376,0.1362379377924321
328277,5376,0.09216093825134256
328275,5376,0.10699913869231124
328274,5376,0.08106301701468822
331047,5376,0.014081686200935629
329664,5377,0.15447137913276354
329663,5377,0.0012412119169419513
328278,5377,0.5250785420526488
328277,5377,0.31920861264227257
331060,5378,0.01633512395870306
332446,5378,0.04006734403025551
332447,5378,0.09903419686508382
331062,5378,0.701519371597352
331061,5378,0.1430436525678822
332448,5379,0.22531543137819507
332449,5379,0.1615308675140082
332447,5379,0.19218062637095404
331062,5379,0.41079790887252854
331063,5379,3.9904295315912874e-05
331061,5379,0.01013494702440518
328278,5380,0.6805888323786796
328279,5380,0.31941112614651207
329664,5381,0.057970968612925035
329666,5381,0.02718170300204294
329665,5381,0.19230205447631377
328278,5381,0.5432926269428169
328279,5381,0.00014055469527599553
328280,5381,0.1791117373389838
331050,5382,0.028038977674324683
329666,5382,0.03005542327683647
329665,5382,0.03648322366270492
329667,5382,0.2465529158175756
329668,5382,0.004321319310217164
328281,5382,0.06441006798202363
328282,5382,0.27574924180699434
328280,5382,0.12040877602361412
331052,5382,0.008529141553121618
331051,5382,0.13090717832978596
331053,5382,0.05454338633641906
328278,5383,0.5986067412306448
328279,5383,0.11000860945112088
326892,5383,0.27038492524818747
326893,5383,0.020999294959735317
331050,5387,0.019472115140272448
329664,5387,0.10137249709824028
329666,5387,0.4421307873483914
329665,5387,0.0010481911093695897
328281,5387,0.13642566846585596
328282,5387,0.08697507397935422
328280,5387,0.1663857618608878
331051,5387,0.046189611097334334
329659,5390,0.006828690735524867
328273,5390,0.13165347858097073
328275,5390,0.04421642540424421
328274,5390,0.00048708468888608055
326888,5390,0.15214290801938113
326889,5390,0.19416624356038661
326886,5390,0.016535816111830505
326887,5390,0.1227432763947407
325503,5390,0.19546980125026361
325501,5390,0.03024018234241052
325502,5390,0.0410761996493963
325500,5390,0.057379650643574025
326885,5390,0.007059917991500924
329671,5391,0.07045805160389425
329672,5391,0.09677772730675617
328285,5391,0.05742151188743632
331056,5391,0.3481676880082138
329670,5391,0.06210401997213521
328284,5391,0.22706462074470068
331058,5391,0.022910532966864194
331057,5391,0.11509542577802985
328285,5392,0.01510123637621686
331056,5392,0.2524240960004748
329669,5392,0.018335814083390634
329668,5392,0.07526833554756683
329670,5392,0.17584999367696652
328283,5392,0.28501796207299135
328284,5392,0.17796383210152059
331055,5392,3.848611866129529e-05
325502,5393,1.0
328281,5394,0.0758043435889599
328279,5394,0.012620083789186635
328280,5394,0.5640741764876841
326893,5394,0.2166728502728137
326895,5394,0.11337231976195689
326894,5394,0.0174558243142843
331066,5395,2.0357800969747123e-07
329678,5395,0.016651449554582927
329677,5395,0.02224389514466393
337994,5395,0.007741714688194144
336606,5395,0.044368619520111154
336609,5395,0.05548540093115955
336608,5395,0.03890392972110106
336607,5395,0.001527475639048546
335221,5395,0.0005713135755039376
335219,5395,0.011657317255826001
335222,5395,0.05222389010680531
335223,5395,0.05561631498514225
335220,5395,0.05561631498514225
333836,5395,0.055612844833287704
333837,5395,0.053640110559317083
333834,5395,0.03374870913609072
333835,5395,0.01590321637025951
333833,5395,0.022966207644118917
332448,5395,0.05268736573993098
332452,5395,0.05561631498514225
332449,5395,0.05561631498514225
332450,5395,0.05561631498514225
332451,5395,0.05448336883195677
332447,5395,0.028945363332153626
331064,5395,0.03022717964393375
331062,5395,0.044917305800392646
331063,5395,0.05522141953737478
331065,5395,0.01815490013406147
337992,5395,1.0361498013591208e-05
337993,5395,0.004024556445732218
325503,5396,0.3781160299560025
325502,5396,0.6218837019111887
325503,5397,0.030242470156510045
325501,5397,0.009097466140081872
325502,5397,0.7668252169068766
324115,5397,0.15767044039293282
324116,5397,0.0361640884605517
324114,5398,0.9996838877565023
324115,5398,0.0003161011335834118
328279,5399,0.09342893532163943
326892,5399,0.019210294228689768
326893,5399,0.03104899674256855
325506,5399,0.5844453519482828
325507,5399,0.27186610432524655
324114,5400,0.03908692564626342
324115,5400,0.9609129172766944
331060,5401,0.006214196318655267
329675,5401,0.1498452208781563
329674,5401,0.026944077803297186
329673,5401,0.04302284164066253
328287,5401,0.2578817639208522
328288,5401,0.40381352358952816
328289,5401,0.026493069712632166
326902,5401,0.05142176859157113
326901,5401,0.026479262188935513
331061,5401,0.007883859793986089
328281,5402,0.00755779517275166
328279,5402,0.059598758481000526
328282,5402,0.05156191507776063
326896,5402,0.190506915081493
326893,5402,0.13221234380998226
326895,5402,0.058278700593537264
326894,5402,0.24706925539870214
326897,5402,0.05334541126661405
325508,5402,0.019188595345254193
325509,5402,0.1677767262333583
325507,5402,0.01290325883914207
325507,5403,1.0
322729,5404,0.12650109590763267
324114,5404,0.06048383853352479
324115,5404,0.8130146862346267
326892,5405,0.0042735000577995225
325506,5405,0.6590287610051168
325507,5405,0.0082405179259571
324121,5405,0.3039671624247181
324120,5405,0.024489754278848808
325503,5406,0.015360962865640143
325502,5406,0.2606018745513996
324117,5406,0.08667383298750041
324116,5406,0.637362981851643
325501,5407,0.015029622936158706
325500,5407,0.07867530897647139
324114,5407,0.1032277986769262
324115,5407,0.3872491583856302
324117,5407,0.3711449726699965
324116,5407,0.04467279369077367
324117,5408,1.0
324117,5409,0.04856058862145284
324116,5409,0.9514392986617285
326896,5410,0.05296107614645513
326895,5410,0.014718559158348904
326897,5410,0.1600131170581976
325510,5410,0.003103396420499711
325508,5410,0.0003653165505379339
325509,5410,0.21649300177922115
325507,5410,0.09991618744366013
325511,5410,0.2723936943234398
324121,5410,0.11810961940714977
324122,5410,0.06192573123935859
328278,5411,0.05661718369868069
328276,5411,0.11428209405101282
328277,5411,0.08860173324801193
328275,5411,0.00012258698110973403
326889,5411,0.07111202662678343
326890,5411,0.1592272939683379
326891,5411,0.1616008494825635
325503,5411,0.028877523597302095
325504,5411,0.0786763794186774
325505,5411,0.029964136205108936
325506,5411,0.09335300903920671
324119,5411,0.08205425916236976
324117,5411,0.003936297819002425
324118,5411,0.004686849272290689
324120,5411,0.026887458243579295
322727,5412,0.050650462937067424
322728,5412,0.5709934666072219
324114,5412,0.37835582435219184
322728,5413,1.0
322731,5414,0.2854003837063906
324117,5414,0.7145988369274687
328289,5415,0.002001623241760231
326903,5415,0.11329186257538937
326902,5415,0.8847062767914189
331060,5416,0.03068059080094351
329674,5416,0.07874426619319692
329671,5416,0.05492337248308513
329673,5416,0.01750955844730741
329672,5416,0.0944754511220699
328286,5416,0.0989690471209584
328287,5416,0.0989690471209584
328285,5416,0.025835228549620552
326899,5416,0.0372057946917275
326900,5416,0.0975035149321113
326901,5416,0.06363012583799481
325515,5416,0.04812346160150423
325514,5416,0.00021421197797710494
325513,5416,0.003713693562681449
332446,5416,0.0810536988709487
332445,5416,0.08777940529946109
332447,5416,0.038151202533702154
331059,5416,0.03759318767249
331058,5416,0.0016622511226778147
331061,5416,0.0032625851400098693
322729,5417,0.537407997521521
322728,5417,0.23328459231924273
324114,5417,0.22341323086451842
324115,5417,0.0058937507450164935
322728,5418,1.0
322733,5419,0.13046916566616554
322732,5419,0.15437280630340636
325503,5419,0.006693668955382016
324119,5419,0.5997884993931785
324117,5419,0.004483702943878193
324118,5419,0.10419187196043217
322727,5420,0.37362009250921985
322728,5420,0.6263796802279131
328288,5421,0.009023338631076063
328289,5421,0.5377057303365034
326903,5421,0.09141452488304505
326902,5421,0.02853347268763523
325516,5421,0.333321371407759
328278,5422,0.004567707793201485
328277,5422,0.00030209433332970725
326892,5422,0.005607100706473831
326890,5422,0.2368718027746318
326891,5422,0.1229530730265105
325504,5422,0.023207100852943724
325505,5422,0.24121908853813948
325506,5422,0.14777548208035254
325507,5422,0.1016305133539029
324121,5422,0.001385220152345766
324120,5422,0.1144805299521569
322734,5423,0.5188676532072782
324119,5423,3.3548838694799006e-05
324120,5423,0.4810986543648476
322734,5424,2.871583053793878e-05
324121,5424,0.8901134503637669
324120,5424,0.10985759417048259
322731,5425,0.4052669771543828
322732,5425,0.4433594981641059
324117,5425,0.1506104305687368
324118,5425,0.0007627511239546437
322730,5426,0.07407932450752686
322731,5426,0.8919147210685717
324117,5426,0.03400570032912961
322729,5427,0.7406357975289678
322728,5427,0.0014983910973936578
321343,5427,0.1917375801179387
321342,5427,0.06612775835289747
322731,5428,0.9995951327473969
324117,5428,0.00040483961985799083
322734,5429,1.0
322734,5430,0.18902752159343852
322733,5430,0.005667265098729475
324119,5430,0.5072640778008068
324120,5430,0.298040448418114
322734,5431,0.0006794478304675087
322733,5431,0.04395687344687882
322732,5431,0.20376932602670067
324119,5431,0.515752811280548
324117,5431,0.21809513568444275
324118,5431,0.017746074005369546
322730,5434,0.00018435401932230387
322729,5434,0.421263635237696
322728,5434,0.1519647354713545
321344,5434,0.14608053535446047
321343,5434,0.10084087772729164
324115,5434,0.0008445375175798562
324117,5434,0.1610285870476028
324116,5434,0.017792413725717764
322734,5437,0.9882423522022213
322735,5437,0.001087441077708805
321348,5437,0.01067012996757065
324125,5439,0.007107203155358577
322736,5439,0.05852941119168462
322737,5439,0.09953218040900061
325510,5439,0.02650601754253026
325508,5439,0.2059045493130801
325512,5439,0.010488334230517989
325509,5439,0.06622444811829345
325507,5439,0.2094106707781978
325511,5439,0.08122887052417029
324121,5439,0.11520528926948496
324124,5439,0.021951055479476716
324122,5439,0.08895284933128084
324123,5439,0.00895879036323075
322730,5440,0.003183037216235297
322731,5440,0.2081451275459198
321344,5440,0.560619175933359
321345,5440,0.2280523112746111
322734,5441,0.3310296539718534
322733,5441,0.5878195574505263
321347,5441,0.08115043727428906
322734,5442,0.032824061223533194
322731,5442,0.016159955110215566
322733,5442,0.009902871945727981
322732,5442,0.42357200248065935
321347,5442,0.2230401955260569
321345,5442,0.036722990931407046
321346,5442,0.2418282721016127
324117,5442,0.011441338657114143
324118,5442,0.004507967746474519
322730,5446,0.15534398290462254
322731,5446,0.024579211933339624
321344,5446,0.37855094927788824
321343,5446,0.3544680195676697
319957,5446,0.020865782686251288
319958,5446,0.008015688976759982
324117,5446,0.03864743274164788
324116,5446,0.019528609269551706
322731,5447,0.021067313410524355
321344,5447,0.09186771863967337
321345,5447,0.8681302808823003
319959,5447,0.01893451263487792
322734,5450,0.05117266888994413
322733,5450,0.604574178726338
321347,5450,0.2499775718666837
321348,5450,0.0942752837452318
321347,5453,0.8815085382683605
321346,5453,0.017918908451640563
319960,5453,0.1005722585024279
321344,5454,0.4960399827493212
321345,5454,0.2551885646339324
319958,5454,0.13673733049442988
319959,5454,0.11203346914854537
321347,5455,0.03348495798639559
321346,5455,0.963730133748844
319961,5455,0.0027845653581301303
319961,5456,0.21398997622933164
319960,5456,0.7860090070999805
321347,5459,0.6637883811288782
319961,5459,0.3362113917594227
319958,5460,0.5255448539141866
319959,5460,0.47445484586413306
322745,5462,3.3332559008887233e-05
322746,5462,0.00013087267944278408
331060,5462,0.01669874217702564
329675,5462,0.09837641649339711
329678,5462,0.10241281223954793
329677,5462,0.08695767396047313
329676,5462,0.05647852532310045
328288,5462,0.03664904109296378
328289,5462,0.028670774243794675
328290,5462,0.018601371917332004
328291,5462,0.1121142709226748
326903,5462,0.10385192232958643
326905,5462,0.09661835444614932
326904,5462,0.04653044720509671
325517,5462,0.0694169688183057
325518,5462,0.026963748352970423
324132,5462,0.07538101472249518
324131,5462,0.005420170785901281
331062,5462,0.003715450297505489
331063,5462,0.002207056896345079
331061,5462,0.012770730961754982
321347,5464,0.004940976277719775
321346,5464,0.1367034858263844
319959,5464,0.8073958546475235
319961,5464,0.031867252199730633
319960,5464,0.019092131528217406
319961,5466,0.29862615866376374
319960,5466,0.7013733631261104
324125,5469,0.0033044261640282706
322736,5469,5.697078266370717e-06
