grid_ids,nhru_v11,w
661601,82974,9.692354697698713e-05
661602,82974,0.0002787607603731504
661608,82974,0.0002787607603731504
661600,82974,0.0002787607603731504
675447,82974,0.0002787607603731504
675450,82974,7.328325731908425e-06
674062,82974,0.0002787607603731504
674061,82974,0.00022281385794507968
674067,82974,0.0002787607603731504
674071,82974,0.0002787607603731504
674069,82974,0.00026332132561980093
674063,82974,0.0002787607603731504
674073,82974,3.7277233604528356e-05
674072,82974,0.0002787607603731504
674066,82974,0.0002787607603731504
674065,82974,0.0002787607603731504
674064,82974,0.0002787607603731504
674070,82974,0.0002787607603731504
674068,82974,0.0002787607603731504
672681,82974,0.00017049756133469344
672676,82974,0.0002787607603731504
672679,82974,0.00010170112447751443
672680,82974,0.0002787607603731504
672686,82974,0.0002787607603731504
672683,82974,0.0002787607603731504
672677,82974,0.0002787607603731504
672682,82974,0.0002715192316315792
672687,82974,0.00018668521897203163
672685,82974,6.8955703018948524e-06
672678,82974,0.0002787607603731504
672684,82974,0.0002452276622226669
671292,82974,6.556738832602881e-05
671301,82974,6.249571852612254e-05
671299,82974,7.767796956763302e-05
671293,82974,0.00019861173549949463
671297,82974,4.108931488430914e-05
671289,82974,1.54577398742323e-05
671295,82974,2.8225358729271126e-05
671298,82974,1.8167334847108155e-05
671300,82974,0.0002057221064998055
671291,82974,0.00015943820259528148
671296,82974,0.00018350667310764154
671290,82974,0.0002787607603731504
671294,82974,0.0001551688391825736
669912,82974,0.0002787607603731504
669911,82974,0.00014514511401063484
669908,82974,0.0002787607603731504
669910,82974,8.106690354459887e-05
669906,82974,9.272750504038716e-06
669907,82974,9.418304209050166e-05
669915,82974,5.691039298577663e-05
669903,82974,5.028191058815997e-05
669914,82974,0.0002787607603731504
669913,82974,0.0002787607603731504
669909,82974,0.0002717148690859541
669905,82974,0.0002787607603731504
669904,82974,0.00010942072340344312
668527,82974,0.00023072444823738118
668520,82974,0.0002787607603731504
668522,82974,0.0002787607603731504
668521,82974,0.0002787607603731504
668523,82974,0.0002787607603731504
668528,82974,8.938188149310205e-05
668529,82974,0.0002787607603731504
668524,82974,0.0002787607603731504
668518,82974,0.0002787607603731504
668517,82974,0.00018877949171171497
668519,82974,0.0002787607603731504
668526,82974,3.2980766996092336e-05
668525,82974,0.0002787607603731504
667133,82974,0.0002787607603731504
667139,82974,0.0002787607603731504
667143,82974,0.0002787607603731504
667137,82974,0.0002787607603731504
675463,82974,0.0002003169756021447
675461,82974,0.0002787607603731504
675462,82974,0.0002787607603731504
675460,82974,0.0002787607603731504
674074,82974,0.0002787607603731504
674075,82974,0.0002787607603731504
674076,82974,1.7456141275636965e-05
674077,82974,0.0002501953548762002
672688,82974,0.0002787607603731504
672689,82974,0.0002787607603731504
672690,82974,0.0002787607603731504
672692,82974,0.0002787607603731504
672693,82974,0.0002787607603731504
672691,82974,0.0002787607603731504
671305,82974,0.0002787607603731504
671306,82974,0.00020961745860301683
671311,82974,0.0002787607603731504
671302,82974,0.0002787607603731504
671312,82974,0.0002787607603731504
671304,82974,0.0002787607603731504
671310,82974,0.0002787607603731504
671307,82974,0.00021861668668188866
671303,82974,0.0002787607603731504
669921,82974,0.0002787607603731504
669924,82974,0.0002787607603731504
669926,82974,0.0002787607603731504
669918,82974,1.6125976294070976e-05
669925,82974,0.0002787607603731504
669920,82974,0.0002787607603731504
669922,82974,0.0002787607603731504
669923,82974,0.0002787607603731504
669916,82974,0.0002787607603731504
669917,82974,0.0002522819600539067
669919,82974,0.0002787607603731504
668540,82974,0.0002787607603731504
668533,82974,0.0002787607603731504
668536,82974,0.0002787607603731504
668530,82974,0.0002787607603731504
668534,82974,0.0002787607603731504
668541,82974,7.921422001194661e-05
675446,82974,0.0002787607603731504
675445,82974,5.471179244811231e-05
675444,82974,0.0002787607603731504
674060,82974,0.00019669366892702183
672674,82974,0.0002787607603731504
672675,82974,0.0002787607603731504
672673,82974,0.0002787607603731504
671288,82974,0.0002787607603731504
669902,82974,0.0002787607603731504
668516,82974,0.00013305160854203891
682385,82974,0.0002445186887257737
682378,82974,0.0002787607603731504
682387,82974,0.0002787607603731504
682388,82974,0.0002787607603731504
682380,82974,0.0002787607603731504
682384,82974,0.0002787607603731504
682383,82974,0.00022609918158337928
682381,82974,0.0002787607603731504
680991,82974,0.0002787607603731504
680994,82974,0.0002787607603731504
680999,82974,7.230687561162739e-07
680995,82974,0.00021352050257251605
681001,82974,0.0002787607603731504
680996,82974,8.536736179565167e-06
680997,82974,0.0002787607603731504
680992,82974,0.0002787607603731504
681002,82974,0.00013871658026708538
680998,82974,0.0002787607603731504
681000,82974,0.0002787607603731504
680993,82974,0.0002787607603731504
679613,82974,0.00027804831008183237
679616,82974,0.0002787607603731504
679611,82974,5.045490649047498e-05
679605,82974,0.0002787607603731504
679614,82974,0.0002496551771958492
679608,82974,0.0002787607603731504
679609,82974,4.0337396602087716e-05
679607,82974,0.0002787607603731504
679615,82974,0.00017381048452996267
679606,82974,0.0002787607603731504
679612,82974,0.0002787607603731504
679610,82974,0.0002787607603731504
678225,82974,0.00019819920470900098
678230,82974,0.0002787607603731504
678228,82974,0.0002572750950764873
678227,82974,3.277347392997308e-05
678222,82974,0.00015401240901738013
678220,82974,9.362055241500202e-05
678231,82974,0.0002787607603731504
678226,82974,0.00018059092468558817
678229,82974,3.7631509943906077e-06
678223,82974,4.463732828727807e-05
678221,82974,7.19202188302364e-05
678224,82974,0.00020240572735533168
676840,82974,0.00027629985308985167
676836,82974,0.0002787607603731504
676841,82974,0.00011686789455877972
676844,82974,5.112352942131819e-06
676834,82974,0.00010760767382079651
676837,82974,0.0002787607603731504
676835,82974,0.0002787607603731504
676843,82974,0.0002787607603731504
676845,82974,0.0002787607603731504
676838,82974,0.0002787607603731504
676839,82974,0.00019436731610571637
676833,82974,0.0002787607603731504
676842,82974,0.0002787607603731504
675458,82974,0.0002787607603731504
675452,82974,0.0002787607603731504
675451,82974,0.00025147644172141627
675457,82974,0.0002787607603731504
675456,82974,0.0002787607603731504
675459,82974,0.0002787607603731504
675455,82974,0.0002787607603731504
675454,82974,0.0002787607603731504
675448,82974,0.0002787607603731504
675449,82974,0.0002787607603731504
675453,82974,0.0002787607603731504
682355,82974,0.0002787607603731504
682362,82974,0.0002787607603731504
682360,82974,0.0002787607603731504
682352,82974,0.0002787607603731504
682361,82974,0.0002787607603731504
682358,82974,0.0002787607603731504
682356,82974,0.0002787607603731504
682353,82974,0.0002787607603731504
682351,82974,0.0002787607603731504
682354,82974,0.0002787607603731504
682357,82974,0.0002787607603731504
680975,82974,0.0002787607603731504
680970,82974,0.0002787607603731504
680973,82974,0.0002787607603731504
680967,82974,0.0002787607603731504
680974,82974,0.0002787607603731504
680969,82974,0.0002787607603731504
680965,82974,0.0002787607603731504
680976,82974,0.0002787607603731504
680966,82974,0.0002787607603731504
680968,82974,0.0002787607603731504
680971,82974,0.0002787607603731504
680972,82974,0.0002787607603731504
679586,82974,0.0002787607603731504
679587,82974,0.0002787607603731504
679588,82974,0.0002787607603731504
679589,82974,0.0002787607603731504
676846,82974,0.0002787607603731504
676848,82974,0.0002787607603731504
676849,82974,0.0002787607603731504
676847,82974,0.0002787607603731504
683757,82974,0.0002787607603731504
683751,82974,0.0002787607603731504
683752,82974,0.0002787607603731504
683761,82974,0.0002787607603731504
683762,82974,0.0002787607603731504
682368,82974,0.0002787607603731504
682367,82974,0.0002787607603731504
682373,82974,0.0002787607603731504
682371,82974,0.0002787607603731504
682369,82974,0.0002787607603731504
682376,82974,0.0002787607603731504
682374,82974,0.0002787607603731504
682372,82974,0.0002787607603731504
682375,82974,0.0002787607603731504
682370,82974,0.00025981719268805347
680987,82974,0.0002787607603731504
680985,82974,0.0002787607603731504
680990,82974,0.0002787607603731504
680988,82974,0.00012711750865137153
680989,82974,0.0002771008924236772
680983,82974,0.000250122090953482
680982,82974,0.00026441592284529665
680986,82974,0.0002028666288796804
680984,82974,3.161776953998603e-05
679602,82974,0.00015626145664053868
679596,82974,0.0002787607603731504
679601,82974,1.4370216544521682e-05
679600,82974,0.0001182434473966113
679597,82974,2.5228444013498825e-06
679599,82974,0.00022905423291388088
679604,82974,2.695380144778183e-05
679603,82974,2.6053186327420848e-05
679598,82974,1.9663951767651584e-05
678217,82974,1.6650848487843754e-06
678219,82974,0.0002787607603731504
678218,82974,0.0002787607603731504
678216,82974,0.0002787607603731504
678211,82974,0.0002787607603731504
678215,82974,0.0002787607603731504
676831,82974,0.0002787607603731504
676832,82974,0.0002787607603731504
676829,82974,0.0002787607603731504
676830,82974,0.0002787607603731504
690703,82974,0.0002787607603731504
690702,82974,0.0002787607603731504
689315,82974,0.0002787607603731504
689313,82974,0.0002787607603731504
689310,82974,0.0002787607603731504
689311,82974,0.0002787607603731504
689314,82974,0.0002787607603731504
689319,82974,0.0002787607603731504
689318,82974,0.0002787607603731504
689307,82974,0.0002787607603731504
689316,82974,0.0002787607603731504
689312,82974,0.0002787607603731504
689308,82974,0.0002787607603731504
689317,82974,0.0002787607603731504
689309,82974,0.0002787607603731504
687933,82974,0.0002787607603731504
687928,82974,0.0002787607603731504
687924,82974,0.0002787607603731504
687929,82974,0.0002787607603731504
687927,82974,0.0002787607603731504
687932,82974,0.0002787607603731504
687925,82974,0.0002787607603731504
687930,82974,0.0002787607603731504
687926,82974,0.0002787607603731504
687923,82974,0.0002787607603731504
687922,82974,0.0002787607603731504
687931,82974,0.0002787607603731504
687921,82974,0.0002787607603731504
686540,82974,0.0002787607603731504
686542,82974,0.0002787607603731504
686538,82974,0.0002787607603731504
686537,82974,0.0002787607603731504
686545,82974,0.0002787607603731504
686547,82974,0.0002787607603731504
686543,82974,0.0002787607603731504
686546,82974,0.0002787607603731504
686541,82974,0.0002787607603731504
686544,82974,0.0002787607603731504
686539,82974,0.0002787607603731504
686536,82974,0.0002787607603731504
685159,82974,0.0002787607603731504
685155,82974,0.0002787607603731504
685153,82974,0.0002787607603731504
685154,82974,0.0002787607603731504
685152,82974,0.0002787607603731504
685150,82974,0.0002787607603731504
685158,82974,0.0002787607603731504
685156,82974,0.0002787607603731504
685161,82974,0.0002787607603731504
685151,82974,0.0002787607603731504
685160,82974,0.0002787607603731504
685157,82974,0.0002787607603731504
683766,82974,0.0002787607603731504
683765,82974,0.0002787607603731504
683767,82974,0.0002787607603731504
683768,82974,0.0002787607603731504
683773,82974,0.0002787607603731504
683763,82974,0.0002787607603731504
683770,82974,0.0002787607603731504
683764,82974,0.0002787607603731504
683771,82974,0.0002787607603731504
683772,82974,0.0002787607603731504
683769,82974,0.0002787607603731504
683775,82974,0.0002787607603731504
683774,82974,0.0002787607603731504
682377,82974,0.0002787607603731504
682382,82974,0.0002787607603731504
682386,82974,0.0002787607603731504
682379,82974,0.0002787607603731504
690678,82974,0.0002787607603731504
690669,82974,0.0002787607603731504
690676,82974,0.0002787607603731504
689284,82974,0.0002787607603731504
689288,82974,0.0002787607603731504
689291,82974,0.0002787607603731504
689282,82974,0.0002787607603731504
689289,82974,0.0002787607603731504
689292,82974,0.0002787607603731504
689286,82974,0.0002787607603731504
689283,82974,0.0002787607603731504
689285,82974,0.0002787607603731504
689293,82974,0.0002787607603731504
689290,82974,0.0002787607603731504
689287,82974,0.0002787607603731504
687902,82974,0.0002787607603731504
687900,82974,0.0002787607603731504
687898,82974,0.0002787607603731504
687897,82974,0.0002787607603731504
687905,82974,0.0002787607603731504
687906,82974,0.0002787607603731504
687896,82974,0.0002787607603731504
687895,82974,0.0002787607603731504
687904,82974,0.0002787607603731504
687899,82974,0.0002787607603731504
687903,82974,0.0002787607603731504
687907,82974,0.0002787607603731504
687901,82974,0.0002787607603731504
686514,82974,0.0002787607603731504
686520,82974,0.0002787607603731504
686521,82974,0.0002787607603731504
686516,82974,0.0002787607603731504
686515,82974,0.0002787607603731504
686510,82974,0.0002787607603731504
686511,82974,0.0002787607603731504
686513,82974,0.0002787607603731504
686517,82974,0.0002787607603731504
686512,82974,0.0002787607603731504
686509,82974,0.0002787607603731504
686518,82974,0.0002787607603731504
686519,82974,0.0002787607603731504
685134,82974,0.0002787607603731504
685126,82974,0.0002787607603731504
685124,82974,0.0002787607603731504
685127,82974,0.0002787607603731504
685130,82974,0.0002787607603731504
685123,82974,0.0002787607603731504
685132,82974,0.0002787607603731504
685136,82974,0.0002787607603731504
685129,82974,0.0002787607603731504
685131,82974,0.0002787607603731504
685128,82974,0.0002787607603731504
685133,82974,0.0002787607603731504
685125,82974,0.0002787607603731504
685135,82974,0.0002787607603731504
683748,82974,0.0002787607603731504
683749,82974,0.0002787607603731504
683740,82974,0.0002787607603731504
683747,82974,0.0002787607603731504
683745,82974,0.0002787607603731504
683739,82974,0.0002787607603731504
683741,82974,0.00020737394915128164
683737,82974,0.00027836276082695297
683746,82974,7.695272872028533e-05
683743,82974,0.0002787607603731504
683744,82974,0.00020579696688265877
683738,82974,0.0002787607603731504
683742,82974,2.2174220443021555e-05
682359,82974,0.0002787607603731504
690660,82974,4.15416972294491e-05
690664,82974,0.0002787607603731504
689278,82974,0.0002502365041062908
689277,82974,0.0002787607603731504
689281,82974,4.202741850903001e-05
689280,82974,0.0002765417629806569
689276,82974,3.677496126207683e-05
689279,82974,0.0002499623518244856
689274,82974,0.00027262581851918236
689275,82974,0.0002787607603731504
687891,82974,2.2448101647754452e-05
687892,82974,0.0001552068752772873
687889,82974,1.4990186309678751e-06
687894,82974,0.0002787607603731504
687890,82974,0.000237899050835033
687893,82974,0.0002787607603731504
686508,82974,0.0002787607603731504
686504,82974,5.559565497839698e-05
686505,82974,0.0002787607603731504
686507,82974,0.0002787607603731504
686506,82974,0.0002787607603731504
685121,82974,0.00013966837000672168
685122,82974,0.0002787607603731504
685120,82974,0.0002787607603731504
685119,82974,0.0002787607603731504
683736,82974,0.0002787607603731504
683735,82974,3.076657554814677e-06
683734,82974,0.00022611250795938603
697589,82974,1.4310257335074994e-05
697595,82974,2.0359125238203796e-05
697594,82974,0.0002787607603731504
697591,82974,3.360311454455706e-05
697593,82974,0.0002787607603731504
696211,82974,0.0002787607603731504
696209,82974,0.0002787607603731504
696208,82974,0.0002787607603731504
696210,82974,0.0002787607603731504
694824,82974,0.0002787607603731504
694823,82974,0.00021019055984710337
694822,82974,0.0002561341648481506
693437,82974,0.0002787607603731504
693438,82974,0.00016679276488666084
693435,82974,0.0002787607603731504
693436,82974,0.0002787607603731504
692048,82974,0.0002787607603731504
692049,82974,0.0002787607603731504
692051,82974,0.0002787607603731504
692053,82974,0.0002787607603731504
692050,82974,0.0002787607603731504
692052,82974,0.0002787607603731504
692047,82974,0.0002787607603731504
690661,82974,0.0002787607603731504
690665,82974,0.0002787607603731504
690666,82974,0.0002787607603731504
690663,82974,0.0002787607603731504
690662,82974,0.0002787607603731504
705909,82974,0.0002787607603731504
704527,82974,0.0002787607603731504
704526,82974,0.0002787607603731504
704524,82974,0.0002787607603731504
704516,82974,0.0002787607603731504
704521,82974,0.0002787607603731504
704518,82974,0.0002787607603731504
704519,82974,0.0002787607603731504
704515,82974,0.0002787607603731504
704520,82974,0.0002787607603731504
704525,82974,0.0002787607603731504
704517,82974,0.0002787607603731504
704523,82974,0.0002787607603731504
704522,82974,0.0002787607603731504
703132,82974,0.0002787607603731504
703139,82974,0.0002787607603731504
703130,82974,0.0002787607603731504
703131,82974,0.0002787607603731504
703135,82974,0.0002787607603731504
703129,82974,0.0002787607603731504
703138,82974,0.0002787607603731504
703136,82974,0.0002787607603731504
703140,82974,0.0002787607603731504
703133,82974,0.0002787607603731504
703137,82974,0.0002787607603731504
703134,82974,0.0002787607603731504
701751,82974,0.0002787607603731504
701749,82974,0.0002787607603731504
701746,82974,0.0002075218336496098
701750,82974,0.0002787607603731504
701748,82974,0.0002787607603731504
701745,82974,0.0002787607603731504
701753,82974,0.0002787607603731504
701754,82974,0.0002787607603731504
701752,82974,0.0002787607603731504
701743,82974,0.0002787607603731504
701747,82974,0.0002787607603731504
701744,82974,0.0002787607603731504
700361,82974,0.0002787607603731504
700366,82974,0.0002787607603731504
700362,82974,0.0002787607603731504
700367,82974,0.0002787607603731504
700359,82974,0.0002787607603731504
700364,82974,0.0002787607603731504
700369,82974,0.0002787607603731504
700360,82974,0.0002787607603731504
700368,82974,0.0002787607603731504
700365,82974,0.0002787607603731504
700363,82974,0.0002787607603731504
698977,82974,0.0002787607603731504
698980,82974,0.0002787607603731504
698974,82974,0.0002588699285274854
698976,82974,0.0002787607603731504
698978,82974,0.0002787607603731504
698981,82974,0.0002787607603731504
698982,82974,0.0002787607603731504
698975,82974,0.00020978966614853788
698979,82974,0.0002787607603731504
697596,82974,0.0002787607603731504
697590,82974,0.00020723970703240356
697592,82974,0.0002787607603731504
712815,82974,4.720029812019332e-06
711431,82974,0.0002787607603731504
711429,82974,0.0002787607603731504
711428,82974,3.348289340550824e-05
711427,82974,0.0002787607603731504
711430,82974,3.5494206185458094e-05
710044,82974,0.0002787607603731504
710043,82974,0.0002362230728549318
710042,82974,0.0002787607603731504
710041,82974,0.0002787607603731504
712829,82974,0.0002787607603731504
712822,82974,0.00011363784247732844
712828,82974,0.0002787607603731504
712825,82974,0.0002787607603731504
712817,82974,0.00027852360029428496
712820,82974,5.451153431300817e-05
712827,82974,0.0002787607603731504
712824,82974,0.0002787607603731504
712819,82974,0.0002787607603731504
712823,82974,0.0002787607603731504
712826,82974,0.0002787607603731504
712821,82974,0.0002787607603731504
712818,82974,0.0002787607603731504
712830,82974,0.0002787607603731504
711433,82974,0.0002787607603731504
711442,82974,0.0002787607603731504
711441,82974,0.0002787607603731504
711437,82974,0.0002787607603731504
711438,82974,0.0002787607603731504
711443,82974,0.0002787607603731504
711439,82974,0.0002787607603731504
711440,82974,0.0002787607603731504
711434,82974,0.0002787607603731504
711436,82974,0.0002787607603731504
710052,82974,0.0002787607603731504
710057,82974,0.0002787607603731504
710053,82974,0.0002787607603731504
